FAST_LENGTH,SLOW_LENGTH,SIGNAL_LENGTH,HISTOGRAM_UPPER_LIMIT,HISTOGRAM_LOWER_LIMIT,LOOKBACK_PERIOD,PRICE_MOVEMENT_THRESHOLD,trades_per_day,win_rate,total_trades,wins,losses,final_capital,profit_percentage
20,26,16,50,-60,2,0.03,0.4473684210526316,60.0,85,51,34,1009135.4603818038,0.9135460381803802
20,26,16,50,-60,2,0.04,0.37894736842105264,62.5,72,45,27,1010125.563343058,1.012556334305799
20,26,16,50,-60,2,0.05,0.3368421052631579,57.8125,64,37,27,1003082.1360639427,0.3082136063942686
20,26,16,70,-100,2,0.01,0.1368421052631579,57.692307692307686,26,15,11,1000997.1518552614,0.09971518552614143
20,26,16,70,-100,2,0.02,0.12105263157894737,60.86956521739131,23,14,9,1001941.0341956904,0.1941034195690416
20,26,16,70,-100,2,0.03,0.11052631578947368,61.904761904761905,21,13,8,1002148.3569713861,0.21483569713861214
20,26,16,70,-100,2,0.04,0.1,63.1578947368421,19,12,7,1002318.8286030676,0.23188286030675517
20,26,16,70,-100,2,0.05,0.09473684210526316,61.111111111111114,18,11,7,1001615.1879011713,0.16151879011712736
20,26,16,70,-80,2,0.01,0.19473684210526315,62.16216216216216,37,23,14,1004128.6479130369,0.41286479130368686
20,26,16,70,-80,2,0.02,0.16842105263157894,62.5,32,20,12,1003708.1053886331,0.3708105388633092
20,26,16,70,-80,2,0.03,0.15263157894736842,62.06896551724138,29,18,11,1002920.8922758806,0.29208922758805567
20,26,16,70,-80,2,0.04,0.14210526315789473,62.96296296296296,27,17,10,1003091.4953205938,0.3091495320593822
20,26,16,70,-80,2,0.05,0.1368421052631579,61.53846153846154,26,16,10,1002387.3121967298,0.2387312196729821
20,26,16,70,-60,2,0.01,0.3473684210526316,60.60606060606061,66,40,26,1006800.7729123448,0.6800772912344779
20,26,16,70,-60,2,0.02,0.30526315789473685,62.06896551724138,58,36,22,1007478.5109879705,0.7478510987970513
20,26,16,70,-60,2,0.03,0.2736842105263158,63.46153846153846,52,33,19,1007740.6601177022,0.7740660117702209
20,26,16,70,-60,2,0.04,0.24736842105263157,65.95744680851064,47,31,16,1009235.3965295444,0.9235396529544377
20,26,16,70,-60,2,0.05,0.22631578947368422,62.7906976744186,43,27,16,1005620.8151841894,0.5620815184189356
20,26,16,90,-100,2,0.01,0.042105263157894736,62.5,8,5,3,1000872.1615015733,0.08721615015732823
20,26,16,90,-100,2,0.02,0.042105263157894736,62.5,8,5,3,1000872.1615015733,0.08721615015732823
20,26,16,90,-100,2,0.03,0.042105263157894736,62.5,8,5,3,1000872.1615015733,0.08721615015732823
20,26,16,90,-100,2,0.04,0.042105263157894736,62.5,8,5,3,1000872.1615015733,0.08721615015732823
20,26,16,90,-100,2,0.05,0.042105263157894736,62.5,8,5,3,1000872.1615015733,0.08721615015732823
20,26,16,90,-80,2,0.01,0.1,68.42105263157895,19,13,6,1004003.2665424526,0.40032665424526204
20,26,16,90,-80,2,0.02,0.08947368421052632,64.70588235294117,17,11,6,1002637.3475794422,0.26373475794421974
20,26,16,90,-80,2,0.03,0.08421052631578947,62.5,16,10,6,1001643.7130135495,0.16437130135494518
20,26,16,90,-80,2,0.04,0.08421052631578947,62.5,16,10,6,1001643.7130135495,0.16437130135494518
20,26,16,90,-80,2,0.05,0.08421052631578947,62.5,16,10,6,1001643.7130135495,0.16437130135494518
20,26,16,90,-60,2,0.01,0.25263157894736843,62.5,48,30,18,1006675.0578846184,0.6675057884618407
20,26,16,90,-60,2,0.02,0.22631578947368422,62.7906976744186,43,27,16,1006403.7309025642,0.6403730902564246
20,26,16,90,-60,2,0.03,0.20526315789473684,64.1025641025641,39,25,14,1006457.3430756279,0.6457343075627927
20,26,16,90,-60,2,0.04,0.18947368421052632,66.66666666666666,36,24,12,1007778.7466052313,0.777874660523131
20,26,16,90,-60,2,0.05,0.1736842105263158,63.63636363636363,33,21,12,1004874.8172972838,0.48748172972837933
20,26,18,50,-100,2,0.01,0.42105263157894735,58.75,80,47,33,1007330.1296540137,0.7330129654013668
20,26,18,50,-100,2,0.02,0.38421052631578945,57.534246575342465,73,42,31,1005074.2503863086,0.5074250386308645
20,26,18,50,-100,2,0.03,0.3684210526315789,58.57142857142858,70,41,29,1006217.4646127635,0.6217464612763491
20,26,18,50,-100,2,0.04,0.2894736842105263,60.0,55,33,22,1005686.9326455992,0.5686932645599241
20,26,18,50,-100,2,0.05,0.2631578947368421,56.00000000000001,50,28,22,1000992.1160269539,0.09921160269539103
20,26,18,50,-80,2,0.01,0.4789473684210526,60.43956043956044,91,55,36,1011149.0098943859,1.1149009894385933
20,26,18,50,-80,2,0.02,0.43157894736842106,59.756097560975604,82,49,33,1009127.155494043,0.9127155494043021
20,26,18,50,-80,2,0.03,0.4105263157894737,60.256410256410255,78,47,31,1009273.7760483392,0.9273776048339205
20,26,18,50,-80,2,0.04,0.33157894736842103,61.904761904761905,63,39,24,1008741.6326294015,0.8741632629401517
20,26,18,50,-80,2,0.05,0.3,57.89473684210527,57,33,24,1002651.7024573636,0.26517024573636006
20,26,18,50,-60,2,0.01,0.6421052631578947,60.65573770491803,122,74,48,1014983.1167149014,1.4983116714901406
20,26,18,50,-60,2,0.02,0.5842105263157895,60.36036036036037,111,67,44,1013142.2110205147,1.3142211020514718
20,26,18,50,-60,2,0.03,0.5526315789473685,60.952380952380956,105,64,41,1013513.2647064005,1.3513264706400456
20,26,18,50,-60,2,0.04,0.45789473684210524,64.36781609195403,87,56,31,1016316.9984441658,1.63169984441658
20,26,18,50,-60,2,0.05,0.4105263157894737,61.53846153846154,78,48,30,1009620.3972494396,0.9620397249439614
20,26,18,70,-100,2,0.01,0.2,57.89473684210527,38,22,16,1001829.9379524362,0.18299379524361575
20,26,18,70,-100,2,0.02,0.1631578947368421,58.06451612903226,31,18,13,1001628.875645291,0.1628875645290944
20,26,18,70,-100,2,0.03,0.1631578947368421,58.06451612903226,31,18,13,1001628.875645291,0.1628875645290944
20,26,18,70,-100,2,0.04,0.14736842105263157,60.71428571428571,28,17,11,1002665.8799754253,0.26658799754253126
20,26,18,70,-100,2,0.05,0.13157894736842105,60.0,25,15,10,1001904.1264026002,0.19041264026002028
20,26,18,70,-80,2,0.01,0.2578947368421053,61.224489795918366,49,30,19,1005627.966465268,0.5627966465268052
20,26,18,70,-80,2,0.02,0.21052631578947367,62.5,40,25,15,1005667.8874741156,0.5667887474115588
20,26,18,70,-80,2,0.03,0.20526315789473684,61.53846153846154,39,24,15,1004671.2495798512,0.4671249579851166
20,26,18,70,-80,2,0.04,0.18947368421052632,63.888888888888886,36,23,13,1005711.4037342581,0.5711403734258144
20,26,18,70,-80,2,0.05,0.16842105263157894,62.5,32,20,12,1003565.2248929151,0.356522489291511
20,26,18,70,-60,2,0.01,0.4263157894736842,61.72839506172839,81,50,31,1010160.4172966932,1.0160417296693194
20,26,18,70,-60,2,0.02,0.3684210526315789,62.857142857142854,70,44,26,1010388.6208384428,1.038862083844282
20,26,18,70,-60,2,0.03,0.3526315789473684,62.68656716417911,67,42,25,1009610.2923345376,0.9610292334537603
20,26,18,70,-60,2,0.04,0.3157894736842105,66.66666666666666,60,40,20,1013264.0133826856,1.3264013382685604
20,26,18,70,-60,2,0.05,0.2789473684210526,66.0377358490566,53,35,18,1010540.2689077802,1.0540268907780177
20,26,18,90,-100,2,0.01,0.07894736842105263,53.333333333333336,15,8,7,999351.3575078765,-0.06486424921235302
20,26,18,90,-100,2,0.02,0.06842105263157895,53.84615384615385,13,7,6,999564.3941191294,-0.04356058808706002
20,26,18,90,-100,2,0.03,0.06842105263157895,53.84615384615385,13,7,6,999564.3941191294,-0.04356058808706002
20,26,18,90,-100,2,0.04,0.06315789473684211,58.333333333333336,12,7,5,1000440.448071161,0.04404480711610522
20,26,18,90,-100,2,0.05,0.06315789473684211,58.333333333333336,12,7,5,1000440.448071161,0.04404480711610522
20,26,18,90,-80,2,0.01,0.1368421052631579,61.53846153846154,26,16,10,1003139.9894965646,0.3139989496564609
20,26,18,90,-80,2,0.02,0.11578947368421053,63.63636363636363,22,14,8,1003595.0810428853,0.35950810428853147
20,26,18,90,-80,2,0.03,0.11052631578947368,61.904761904761905,21,13,8,1002600.4973431142,0.26004973431142275
20,26,18,90,-80,2,0.04,0.10526315789473684,65.0,20,13,7,1003479.2122444995,0.34792122444994744
20,26,18,90,-80,2,0.05,0.1,63.1578947368421,19,12,7,1002099.1198683397,0.20991198683397377
20,26,18,90,-60,2,0.01,0.30526315789473685,62.06896551724138,58,36,22,1007661.2268040458,0.7661226804045844
20,26,18,90,-60,2,0.02,0.2736842105263158,63.46153846153846,52,33,19,1008306.0843893812,0.8306084389381228
20,26,18,90,-60,2,0.03,0.2578947368421053,63.26530612244898,49,31,18,1007529.3601171987,0.7529360117198667
20,26,18,90,-60,2,0.04,0.23157894736842105,68.18181818181817,44,30,14,1011015.0587629472,1.1015058762947214
20,26,18,90,-60,2,0.05,0.21052631578947367,67.5,40,27,13,1009063.9740651217,0.9063974065121728
20,26,20,50,-100,2,0.01,0.48947368421052634,59.13978494623656,93,55,38,1008332.7747788898,0.8332774778889841
20,26,20,50,-100,2,0.02,0.4421052631578947,59.523809523809526,84,50,34,1007940.7218162189,0.7940721816218923
20,26,20,50,-100,2,0.03,0.41578947368421054,59.49367088607595,79,47,32,1007889.0495218715,0.7889049521871493
20,26,20,50,-100,2,0.04,0.3473684210526316,60.60606060606061,66,40,26,1007750.4220781233,0.7750422078123316
20,26,20,50,-100,2,0.05,0.3157894736842105,56.666666666666664,60,34,26,1002895.717687564,0.28957176875639706
20,26,20,50,-80,2,0.01,0.5684210526315789,62.03703703703704,108,67,41,1015275.3104744097,1.5275310474409722
20,26,20,50,-80,2,0.02,0.5157894736842106,63.26530612244898,98,62,36,1015799.2155682953,1.5799215568295328
20,26,20,50,-80,2,0.03,0.4789473684210526,62.637362637362635,91,57,34,1014032.0064115758,1.4032006411575828
20,26,20,50,-80,2,0.04,0.4105263157894737,64.1025641025641,78,50,28,1013892.5340510072,1.3892534051007241
20,26,20,50,-80,2,0.05,0.3736842105263158,60.56338028169014,71,43,28,1007620.5443582118,0.7620544358211803
20,26,20,50,-60,2,0.01,0.7631578947368421,58.620689655172406,145,85,60,1011508.2666631046,1.1508266663104645
20,26,20,50,-60,2,0.02,0.6894736842105263,58.778625954198475,131,77,54,1010801.3760157421,1.0801376015742075
20,26,20,50,-60,2,0.03,0.6421052631578947,59.01639344262295,122,72,50,1010886.8580822856,1.0886858082285618
20,26,20,50,-60,2,0.04,0.5578947368421052,61.32075471698113,106,65,41,1014078.5786236798,1.4078578623679816
20,26,20,50,-60,2,0.05,0.5105263157894737,58.76288659793815,97,57,40,1008031.6244645106,0.803162446451059
20,26,20,70,-100,2,0.01,0.24736842105263157,57.446808510638306,47,27,20,1002162.7358767908,0.216273587679083
20,26,20,70,-100,2,0.02,0.21052631578947367,55.00000000000001,40,22,18,999919.727154809,-0.008027284519094973
20,26,20,70,-100,2,0.03,0.21052631578947367,55.00000000000001,40,22,18,999919.727154809,-0.008027284519094973
20,26,20,70,-100,2,0.04,0.19473684210526315,56.75675675675676,37,21,16,1000935.750775018,0.09357507750180084
20,26,20,70,-100,2,0.05,0.1736842105263158,54.54545454545454,33,18,15,999411.0317495641,-0.05889682504358934
20,26,20,70,-80,2,0.01,0.3263157894736842,62.903225806451616,62,39,23,1009062.7898476339,0.9062789847633917
20,26,20,70,-80,2,0.02,0.28421052631578947,62.96296296296296,54,34,20,1007715.6845542339,0.7715684554233915
20,26,20,70,-80,2,0.03,0.2736842105263158,61.53846153846154,52,32,20,1006014.1120278166,0.601411202781659
20,26,20,70,-80,2,0.04,0.2578947368421053,63.26530612244898,49,31,18,1007036.3281840995,0.7036328184099518
20,26,20,70,-80,2,0.05,0.23157894736842105,61.36363636363637,44,27,17,1004119.4414221446,0.41194414221446496
20,26,20,70,-60,2,0.01,0.5263157894736842,57.99999999999999,100,58,42,1006035.1382637251,0.6035138263725094
20,26,20,70,-60,2,0.02,0.4631578947368421,56.81818181818182,88,50,38,1003472.1333532991,0.3472133353299112
20,26,20,70,-60,2,0.03,0.4421052631578947,57.14285714285714,84,48,36,1003608.4457952853,0.3608445795285283
20,26,20,70,-60,2,0.04,0.4052631578947368,59.74025974025974,77,46,31,1007221.1146748285,0.7221114674828482
20,26,20,70,-60,2,0.05,0.3684210526315789,58.57142857142858,70,41,29,1004529.0931794732,0.45290931794731876
20,26,20,90,-100,2,0.01,0.13157894736842105,64.0,25,16,9,1003718.2193175367,0.37182193175366846
20,26,20,90,-100,2,0.02,0.11052631578947368,66.66666666666666,21,14,7,1003965.2754059555,0.39652754059555007
20,26,20,90,-100,2,0.03,0.11052631578947368,66.66666666666666,21,14,7,1003965.2754059555,0.39652754059555007
20,26,20,90,-100,2,0.04,0.11052631578947368,66.66666666666666,21,14,7,1003965.2754059555,0.39652754059555007
20,26,20,90,-100,2,0.05,0.10526315789473684,65.0,20,13,7,1003260.4788772397,0.3260478877239744
20,26,20,90,-80,2,0.01,0.21052631578947367,70.0,40,28,12,1010628.9830456953,1.062898304569535
20,26,20,90,-80,2,0.02,0.18421052631578946,74.28571428571429,35,26,9,1011792.7742591255,1.1792774259125465
20,26,20,90,-80,2,0.03,0.1736842105263158,72.72727272727273,33,24,9,1010084.3173863245,1.0084317386324517
20,26,20,90,-80,2,0.04,0.1736842105263158,72.72727272727273,33,24,9,1010084.3173863245,1.0084317386324517
20,26,20,90,-80,2,0.05,0.1631578947368421,70.96774193548387,31,22,9,1007987.0240051177,0.7987024005117709
20,26,20,90,-60,2,0.01,0.4105263157894737,60.256410256410255,78,47,31,1007596.6321632252,0.7596632163225208
20,26,20,90,-60,2,0.02,0.3631578947368421,60.86956521739131,69,42,27,1007532.0541888579,0.7532054188857903
20,26,20,90,-60,2,0.03,0.34210526315789475,61.53846153846154,65,40,25,1007668.9181336759,0.7668918133675936
20,26,20,90,-60,2,0.04,0.32105263157894737,63.934426229508205,61,39,22,1010269.6631689204,1.0269663168920438
20,26,20,90,-60,2,0.05,0.3,63.1578947368421,57,36,21,1008398.2536245368,0.8398253624536796
20,26,22,50,-100,2,0.01,0.6105263157894737,57.758620689655174,116,67,49,1006463.298142219,0.6463298142218963
20,26,22,50,-100,2,0.02,0.5421052631578948,58.252427184466015,103,60,43,1006938.5236634812,0.6938523663481232
20,26,22,50,-100,2,0.03,0.48947368421052634,60.215053763440864,93,56,37,1009812.7313060329,0.981273130603286
20,26,22,50,-100,2,0.04,0.42105263157894735,60.0,80,48,32,1008110.111812361,0.8110111812361049
20,26,22,50,-100,2,0.05,0.38421052631578945,57.534246575342465,73,42,31,1004103.1180929989,0.41031180929988625
20,26,22,50,-80,2,0.01,0.7,60.150375939849624,133,80,53,1012524.1776584766,1.2524177658476634
20,26,22,50,-80,2,0.02,0.631578947368421,61.66666666666667,120,74,46,1014663.4314816985,1.4663431481698528
20,26,22,50,-80,2,0.03,0.5631578947368421,63.55140186915887,107,68,39,1016775.8365555368,1.6775836555536838
20,26,22,50,-80,2,0.04,0.49473684210526314,63.829787234042556,94,60,34,1015066.6057456797,1.50666057456797
20,26,22,50,-80,2,0.05,0.45263157894736844,61.627906976744185,86,53,33,1010242.1240988907,1.0242124098890695
20,26,22,50,-60,2,0.01,0.8842105263157894,57.14285714285714,168,96,72,1007274.243094773,0.7274243094773032
20,26,22,50,-60,2,0.02,0.8,57.23684210526315,152,87,65,1007195.1213277603,0.719512132776028
20,26,22,50,-60,2,0.03,0.7210526315789474,58.3941605839416,137,80,57,1009444.5564904023,0.9444556490402319
20,26,22,50,-60,2,0.04,0.6368421052631579,59.50413223140496,121,72,49,1011063.4147147171,1.1063414714717072
20,26,22,50,-60,2,0.05,0.5842105263157895,58.55855855855856,111,65,46,1008138.6518123847,0.8138651812384721
20,26,22,70,-100,2,0.01,0.3,57.89473684210527,57,33,24,1003515.3180695187,0.35153180695186603
20,26,22,70,-100,2,0.02,0.24736842105263157,53.191489361702125,47,25,22,998944.7830270075,-0.10552169729925226
20,26,22,70,-100,2,0.03,0.24736842105263157,53.191489361702125,47,25,22,998944.7830270075,-0.10552169729925226
20,26,22,70,-100,2,0.04,0.22105263157894736,52.38095238095239,42,22,20,998090.2024480925,-0.19097975519074825
20,26,22,70,-100,2,0.05,0.21052631578947367,50.0,40,20,20,996198.3792325974,-0.38016207674025787
20,26,22,70,-80,2,0.01,0.39473684210526316,62.66666666666667,75,47,28,1010277.8074392689,1.0277807439268916
20,26,22,70,-80,2,0.02,0.34210526315789475,61.53846153846154,65,40,25,1007325.6258247128,0.7325625824712798
20,26,22,70,-80,2,0.03,0.3263157894736842,61.29032258064516,62,38,24,1006549.6568251381,0.6549656825138139
20,26,22,70,-80,2,0.04,0.29473684210526313,60.71428571428571,56,34,22,1004977.5536976028,0.49775536976028234
20,26,22,70,-80,2,0.05,0.2789473684210526,58.490566037735846,53,31,22,1002289.0562984982,0.22890562984981808
20,26,22,70,-60,2,0.01,0.5842105263157895,56.75675675675676,111,63,48,1004156.8930821625,0.41568930821624817
20,26,22,70,-60,2,0.02,0.5157894736842106,54.08163265306123,98,53,45,999033.2010946402,-0.0966798905359814
20,26,22,70,-60,2,0.03,0.4842105263157895,54.347826086956516,92,50,42,999292.1107974432,-0.07078892025568057
20,26,22,70,-60,2,0.04,0.4368421052631579,55.42168674698795,83,46,37,1001014.1515853585,0.10141515853585442
20,26,22,70,-60,2,0.05,0.4105263157894737,55.12820512820513,78,43,35,1000202.1434657219,0.02021434657218633
20,26,22,90,-100,2,0.01,0.15263157894736842,62.06896551724138,29,18,11,1003403.2722170191,0.3403272217019112
20,26,22,90,-100,2,0.02,0.12631578947368421,62.5,24,15,9,1002992.6490235752,0.29926490235752423
20,26,22,90,-100,2,0.03,0.12631578947368421,62.5,24,15,9,1002992.6490235752,0.29926490235752423
20,26,22,90,-100,2,0.04,0.12631578947368421,62.5,24,15,9,1002992.6490235752,0.29926490235752423
20,26,22,90,-100,2,0.05,0.12105263157894737,65.21739130434783,23,15,8,1003930.3041899875,0.3930304189987481
20,26,22,90,-80,2,0.01,0.24736842105263157,68.08510638297872,47,32,15,1010165.0065321394,1.0165006532139378
20,26,22,90,-80,2,0.02,0.22105263157894736,71.42857142857143,42,30,12,1011407.452185418,1.1407452185417992
20,26,22,90,-80,2,0.03,0.20526315789473684,71.7948717948718,39,28,11,1010628.3388493571,1.0628338849357095
20,26,22,90,-80,2,0.04,0.2,71.05263157894737,38,27,11,1009913.8297520895,0.9913829752089456
20,26,22,90,-80,2,0.05,0.18947368421052632,72.22222222222221,36,26,10,1010068.2536255239,1.0068253625523882
20,26,22,90,-60,2,0.01,0.4368421052631579,57.831325301204814,83,48,35,1004044.7755956596,0.40447755956596226
20,26,22,90,-60,2,0.02,0.39473684210526316,57.333333333333336,75,43,32,1003081.4253737641,0.3081425373764127
20,26,22,90,-60,2,0.03,0.3631578947368421,57.971014492753625,69,40,29,1003341.3842154181,0.3341384215418133
20,26,22,90,-60,2,0.04,0.34210526315789475,60.0,65,39,26,1005930.9600936602,0.5930960093660164
20,26,22,90,-60,2,0.05,0.32105263157894737,62.295081967213115,61,38,23,1007965.143362846,0.7965143362845992
20,26,24,50,-100,2,0.01,0.6842105263157895,56.92307692307692,130,74,56,1004404.7224098017,0.4404722409801674
20,26,24,50,-100,2,0.02,0.6105263157894737,56.896551724137936,116,66,50,1003745.7456302982,0.3745745630298159
20,26,24,50,-100,2,0.03,0.531578947368421,59.4059405940594,101,60,41,1007973.8689398854,0.7973868939885405
20,26,24,50,-100,2,0.04,0.45789473684210524,60.91954022988506,87,53,34,1009211.3610101347,0.9211361010134687
20,26,24,50,-100,2,0.05,0.4105263157894737,57.692307692307686,78,45,33,1003866.0966374462,0.38660966374462
20,26,24,50,-80,2,0.01,0.8,59.86842105263158,152,91,61,1013298.0337371414,1.3298033737141406
20,26,24,50,-80,2,0.02,0.7263157894736842,60.86956521739131,138,84,54,1014293.7835135938,1.4293783513593836
20,26,24,50,-80,2,0.03,0.6421052631578947,63.114754098360656,122,77,45,1017521.6772952132,1.7521677295213214
20,26,24,50,-80,2,0.04,0.5684210526315789,64.81481481481481,108,70,38,1018776.0389752255,1.8776038975225526
20,26,24,50,-80,2,0.05,0.5052631578947369,62.5,96,60,36,1012817.4019173394,1.281740191733942
20,26,24,50,-60,2,0.01,0.9578947368421052,57.14285714285714,182,104,78,1007585.4828090675,0.7585482809067471
20,26,24,50,-60,2,0.02,0.868421052631579,56.96969696969697,165,94,71,1006370.1433501057,0.6370143350105733
20,26,24,50,-60,2,0.03,0.7842105263157895,59.06040268456376,149,88,61,1011279.1406259581,1.1279140625958097
20,26,24,50,-60,2,0.04,0.6842105263157895,61.53846153846154,130,80,50,1016001.9286699049,1.600192866990494
20,26,24,50,-60,2,0.05,0.6105263157894737,59.48275862068966,116,69,47,1010186.0231933267,1.0186023193326663
20,26,24,70,-100,2,0.01,0.3736842105263158,50.70422535211267,71,36,35,995306.00069778,-0.4693999302219949
20,26,24,70,-100,2,0.02,0.3263157894736842,46.774193548387096,62,29,33,991628.1406278273,-0.8371859372172737
20,26,24,70,-100,2,0.03,0.30526315789473685,48.275862068965516,58,28,30,993710.6575995048,-0.6289342400495196
20,26,24,70,-100,2,0.04,0.2578947368421053,48.97959183673469,49,24,25,994762.5934466806,-0.5237406553319423
20,26,24,70,-100,2,0.05,0.24736842105263157,46.808510638297875,47,22,25,992877.0775248002,-0.7122922475199798
20,26,24,70,-80,2,0.01,0.49473684210526314,57.446808510638306,94,54,40,1004834.2355187288,0.4834235518728848
20,26,24,70,-80,2,0.02,0.4473684210526316,56.470588235294116,85,48,37,1002762.850020828,0.2762850020827959
20,26,24,70,-80,2,0.03,0.42105263157894735,57.49999999999999,80,46,34,1003838.13799252,0.38381379925200015
20,26,24,70,-80,2,0.04,0.3684210526315789,58.57142857142858,70,41,29,1004190.3349739986,0.41903349739986007
20,26,24,70,-80,2,0.05,0.34210526315789475,56.92307692307692,65,37,28,1001730.3955680152,0.17303955680151703
20,26,24,70,-60,2,0.01,0.6631578947368421,53.96825396825397,126,68,58,998941.1758713789,-0.10588241286211414
20,26,24,70,-60,2,0.02,0.6,51.75438596491229,114,59,55,994702.0336723343,-0.5297966327665723
20,26,24,70,-60,2,0.03,0.5684210526315789,53.70370370370371,108,58,50,998328.4001155046,-0.1671599884495372
20,26,24,70,-60,2,0.04,0.48947368421052634,55.91397849462365,93,52,41,1002107.247033544,0.21072470335440013
20,26,24,70,-60,2,0.05,0.45263157894736844,54.65116279069767,86,47,39,999777.6133734772,-0.022238662652275525
20,26,24,90,-100,2,0.01,0.18421052631578946,60.0,35,21,14,1002915.7886955516,0.29157886955515716
20,26,24,90,-100,2,0.02,0.15789473684210525,60.0,30,18,12,1002636.3345599818,0.2636334559981828
20,26,24,90,-100,2,0.03,0.14736842105263157,60.71428571428571,28,17,11,1002893.1989980063,0.28931989980062933
20,26,24,90,-100,2,0.04,0.1368421052631579,65.38461538461539,26,17,9,1004640.7446910952,0.4640744691095199
20,26,24,90,-100,2,0.05,0.12631578947368421,66.66666666666666,24,16,8,1004582.7207410759,0.4582720741075929
20,26,24,90,-80,2,0.01,0.30526315789473685,67.24137931034483,58,39,19,1012516.8733204086,1.2516873320408632
20,26,24,90,-80,2,0.02,0.2789473684210526,69.81132075471697,53,37,16,1013894.6518210475,1.3894651821047532
20,26,24,90,-80,2,0.03,0.2631578947368421,70.0,50,35,15,1013114.2639845451,1.3114263984545134
20,26,24,90,-80,2,0.04,0.24736842105263157,72.3404255319149,47,34,13,1014162.1051957586,1.4162105195758632
20,26,24,90,-80,2,0.05,0.22105263157894736,73.80952380952381,42,31,11,1013540.4160376695,1.3540416037669523
20,26,24,90,-60,2,0.01,0.47368421052631576,58.88888888888889,90,53,37,1006578.7572436355,0.6578757243635481
20,26,24,90,-60,2,0.02,0.43157894736842106,58.536585365853654,82,48,34,1005744.3512939796,0.5744351293979562
20,26,24,90,-60,2,0.03,0.4105263157894737,60.256410256410255,78,47,31,1007553.6124982572,0.7553612498257193
20,26,24,90,-60,2,0.04,0.3684210526315789,64.28571428571429,70,45,25,1012058.3318597467,1.2058331859746716
20,26,24,90,-60,2,0.05,0.33157894736842103,65.07936507936508,63,41,22,1011564.6112835761,1.1564611283576116
20,31,10,50,-100,2,0.01,0.3631578947368421,59.42028985507246,69,41,28,1007477.583355789,0.7477583355788957
20,31,10,50,-100,2,0.02,0.3263157894736842,59.67741935483871,62,37,25,1006638.0677659488,0.6638067765948827
20,31,10,50,-100,2,0.03,0.3,61.40350877192983,57,35,22,1007732.2037539572,0.7732203753957175
20,31,10,50,-100,2,0.04,0.24736842105263157,63.829787234042556,47,30,17,1008413.9725295362,0.841397252953623
20,31,10,50,-100,2,0.05,0.21578947368421053,60.97560975609756,41,25,16,1004493.7664157724,0.4493766415772377
20,31,10,50,-80,2,0.01,0.4421052631578947,60.71428571428571,84,51,33,1011645.8912849311,1.1645891284931102
20,31,10,50,-80,2,0.02,0.3894736842105263,60.810810810810814,74,45,29,1010303.4665666062,1.0303466566606192
20,31,10,50,-80,2,0.03,0.3631578947368421,62.31884057971014,69,43,26,1011401.5865532996,1.1401586553299565
20,31,10,50,-80,2,0.04,0.3105263157894737,64.40677966101694,59,38,21,1012085.8378044897,1.2085837804489652
20,31,10,50,-80,2,0.05,0.2736842105263158,61.53846153846154,52,32,20,1006768.5289624126,0.6768528962412615
20,31,10,50,-60,2,0.01,0.5526315789473685,60.952380952380956,105,64,41,1013463.2396325716,1.3463239632571582
20,31,10,50,-60,2,0.02,0.48947368421052634,61.29032258064516,93,57,36,1012346.6886068085,1.2346688606808545
20,31,10,50,-60,2,0.03,0.45789473684210524,63.2183908045977,87,55,32,1014282.3447313975,1.428234473139746
20,31,10,50,-60,2,0.04,0.4,65.78947368421053,76,50,26,1016297.6638197458,1.6297663819745765
20,31,10,50,-60,2,0.05,0.3473684210526316,63.63636363636363,66,42,24,1010335.0981809197,1.0335098180919653
20,31,10,70,-100,2,0.01,0.18947368421052632,61.111111111111114,36,22,14,1004243.6634165603,0.4243663416560273
20,31,10,70,-100,2,0.02,0.1736842105263158,60.60606060606061,33,20,13,1003254.5230395675,0.32545230395675173
20,31,10,70,-100,2,0.03,0.15789473684210525,60.0,30,18,12,1002467.6656736415,0.24676656736414881
20,31,10,70,-100,2,0.04,0.14736842105263157,60.71428571428571,28,17,11,1002424.6292475895,0.24246292475895026
20,31,10,70,-100,2,0.05,0.13157894736842105,60.0,25,15,10,1001840.6066680315,0.18406066680315417
20,31,10,70,-80,2,0.01,0.26842105263157895,62.745098039215684,51,32,19,1008398.5914210788,0.8398591421078775
20,31,10,70,-80,2,0.02,0.23684210526315788,62.22222222222222,45,28,17,1006907.6015821513,0.6907601582151255
20,31,10,70,-80,2,0.03,0.22105263157894736,61.904761904761905,42,26,16,1006117.8790890876,0.6117879089087597
20,31,10,70,-80,2,0.04,0.21052631578947367,62.5,40,25,15,1006074.6859575926,0.6074685957592563
20,31,10,70,-80,2,0.05,0.18947368421052632,61.111111111111114,36,22,14,1004109.3609061819,0.4109360906181857
20,31,10,70,-60,2,0.01,0.38421052631578945,61.64383561643836,73,45,28,1009270.5752305394,0.9270575230539427
20,31,10,70,-60,2,0.02,0.34210526315789475,61.53846153846154,65,40,25,1008005.6024423061,0.8005602442306118
20,31,10,70,-60,2,0.03,0.3157894736842105,63.33333333333333,60,38,22,1008983.5877718222,0.8983587771822232
20,31,10,70,-60,2,0.04,0.3,64.91228070175438,57,37,20,1010261.4963814988,1.0261496381498756
20,31,10,70,-60,2,0.05,0.2631578947368421,64.0,50,32,18,1007666.5097796313,0.7666509779631276
